sub,run_is,r2_cv,r2_cv_std,r2_train,coefficient,coefficient_std,r2_scores,correlation,n_trials,null_r2
sub-05,run-03,0.32919502813557233,0.1713271170036627,0.4857036791868816,0.6164696873011098,0.05971035767563486,"[0.2647591358282799, 0.09008087503576911, 0.5681556249441019, 0.4760525679808224, 0.24692693688888845]",0.6969244429540993,60,-0.14796275345109663
sub-05,run-04,0.4204444126341652,0.20764266007049356,0.6734745684785486,0.6806738059929296,0.03366576052728063,"[0.2349200430460806, 0.1098782680545296, 0.5793665753011357, 0.5529090152833558, 0.6251481614857248]",0.8206549631108975,40,-0.4334795062985277
sub-05,run-05,0.43939156194309686,0.2020052497997559,0.5382791285663251,0.7942505156210884,0.04907406826356786,"[0.6331677284984236, 0.5538086599970468, 0.08857728747844085, 0.5819687137128486, 0.3394354200287244]",0.73367508378459,40,-0.23804356755841427
sub-05,run-06,0.06218898583454522,0.5489009636617869,0.42146631008244007,0.4647620584249982,0.05153573586628351,"[0.816639399813456, -0.7825415273083149, 0.026761098846590503, -0.20247792766572914, 0.45256388548672366]",0.6492043669619298,40,-0.2794516871161469
sub-05,run-07,0.25491330246461935,0.3232821097450811,0.71279577814273,0.6568470464624988,0.1035241411530656,"[0.25974540980461447, 0.7413786789787438, 0.040756602484466, 0.4338473210546805, -0.20116149999940802]",0.8442723364784195,40,-0.17866209012871176
sub-05,run-08,0.022840217371234095,0.596614325112692,0.5297960483571749,0.7965278909279897,0.0791668156208649,"[0.6944566297068522, -1.072884503727968, 0.2677857678069565, -0.048845302172831895, 0.27368849524316163]",0.7278709008863968,40,-0.6506286746319994
sub-05,run-09,-0.3059905083111062,0.9004100490170038,0.2638052459799409,0.6736159427496032,0.16410494076723017,"[0.16091230327639428, 0.1459180559540717, -2.0677610909957744, -0.17806328329205412, 0.40904147350183173]",0.5136197484325741,40,-0.48261667104321504
sub-06,run-01,0.27829075277317933,0.2921170404131298,0.6477250888604482,0.7538073132522392,0.0941998577488724,"[0.5854141817796111, 0.5422247425754273, -0.046780877196500814, 0.4070415833147115, -0.09644586660735266]",0.8048136982311176,38,-0.911070294260198
sub-06,run-02,-0.37545893638249506,1.3326048484173896,0.8496095150531416,0.9194003961204196,0.07595852819017164,"[-2.8270167020064734, -0.09383490180637999, -0.5513918743790707, 0.8576126636059687, 0.7373361326734797]",0.9217426512064751,38,-4.428003889566183
sub-06,run-03,0.5072963628122537,0.2950227916436611,0.6763521384358089,0.7412612766033477,0.0599414704110806,"[0.942336478051862, 0.7534854331028594, 0.21830384096443356, 0.4227168132298298, 0.19963924871228333]",0.8224063098224677,19,-0.2571111899292006
sub-06,run-04,-24.35843915094799,42.44236394764764,0.5471627045821161,0.49502230219656573,0.28265120307592084,"[-1.6330410779265443, -0.3188687038135818, -0.11277466254776836, -10.857024608150013, -108.87048670230205]",0.7397044711113462,17,-30.43034033310271
sub-06,run-05,-0.3874871895690423,0.9887090932464409,0.49764119267172147,0.8310640078653868,0.0686052542721792,"[0.2556945109161065, -0.02820012753431933, 0.655552497692228, -2.173449860525094, -0.6470329683941329]",0.7054368807141583,38,-1.3276997618952737
sub-06,run-06,0.5022513854959553,0.36741105211860875,0.7695504687851599,0.7306427158283701,0.02692952761051873,"[0.9676949992540581, -0.052902830913424514, 0.7772608158234965, 0.2403057372475107, 0.5788982060681357]",0.8772402571617196,38,-0.3830964500706761
sub-06,run-07,-0.004366624670619568,0.5410404445889339,0.4809832006127286,0.4130188538809243,0.09423600700683737,"[-0.1780217489307503, 0.5503904071961663, 0.4330800585355966, 0.1337811512758087, -0.9610629914299191]",0.69352952396616,38,-0.16186128967880165
sub-06,run-08,0.4701071309786286,0.38944614535796146,0.7836992326414468,0.7754439208212016,0.09284576545134963,"[0.45771726014955494, 0.7083494397373598, 0.6129357158265882, 0.8394207269353607, -0.26788748775572047]",0.8852678875015443,38,-1.3590467027026243
sub-07,run-01,-0.31594991849947296,0.6310801448112776,0.21042336393795313,0.5032724611390526,0.0504612603806929,"[-0.08727368442367722, -1.5655967973990772, 0.14148105443781833, 0.03426342700885221, -0.1026235921212808]",0.45871926484283715,30,-1.0025320567682343
sub-07,run-02,-0.1752255989973664,0.4407004164712804,0.19284112223530103,0.4995908197630278,0.054192051053653476,"[-0.26634770806537955, 0.4568612764067762, -0.4565348638832496, -0.7796067378377254, 0.16950003839274652]",0.4391367921676582,30,-0.6703343833786027
sub-07,run-03,0.38147959255119596,0.6480688721263768,0.7920592706432228,0.6943160608207162,0.026022198421158948,"[0.5719799437926777, 0.876187570622675, -0.8990907857237087, 0.709586505004888, 0.6487347290594478]",0.8899771180447409,30,-0.9658811484900218
sub-07,run-04,-0.08174137619473346,0.16215806880694,0.07651897443440103,0.18530259665618112,0.06424056035837855,"[0.04266349420145088, -0.04252530775719898, 0.12888726738129552, -0.27460742738237665, -0.263124907416838]",0.27662063269828807,45,-0.15552886926025322
sub-07,run-05,-0.06821554911119851,0.38318440379207247,0.10653357168847999,0.375285752287105,0.0768481733422624,"[0.10323290289809983, 0.3221761920748635, -0.8004328368608835, -0.012137305945026489, 0.04608330227695412]",0.3263948095305439,30,-0.05429092423327784
sub-07,run-06,-0.3164307018478937,0.6982070455760472,0.16203095550125912,0.6472728112000011,0.12632606594720125,"[0.24279983313227083, -1.6340682283876333, 0.11826267047440675, -0.42587111694729196, 0.1167233324887792]",0.40253068889372745,30,-0.29244916635655227
sub-07,run-07,0.32369085741697057,0.24543153296385664,0.38020835022588784,0.30076362178387644,0.021133207202517677,"[0.763152147497576, 0.41568412022419843, 0.09976525898522426, 0.20282393660479758, 0.13702882377305659]",0.6166103714874474,40,-0.10560983971691314
sub-07,run-08,0.08255671505102694,0.2167996822503164,0.2736180848336709,0.7242932609874521,0.05200091685626848,"[0.2927023389365513, -0.02677379453754858, -0.288986190810395, 0.26377509859301884, 0.1720661230735081]",0.5230851602116723,40,-0.0943787019281613
sub-07,run-09,-1.393452108765505,2.5179328332920927,0.40145551728979734,0.6712402111688552,0.13053829940690817,"[0.5053352309142507, -0.08240676640050215, 0.7084232097017658, -6.0305550482077335, -2.068057169835305]",0.6336051746078131,30,-0.7371875357494883
sub-07,run-10,0.012384239934304375,0.7405995482644874,0.6579322764154324,0.5033526029112144,0.08435329482127565,"[0.5536018979427331, 0.48174932367664236, 0.7022296207154126, -0.44565398708278314, -1.230005655580483]",0.8111302462708638,30,-1.0156976892318874
sub-08,run-01,-0.4203229461653083,0.9456469251864073,0.46107753021405895,0.6672872593778735,0.15186812060712035,"[-0.10414418267652792, -2.0483039953257762, 0.3771794972488338, -0.8533494218877415, 0.5270033718146703]",0.6790268994775238,30,-1.3895066992381713
sub-08,run-02,0.27614038141896285,0.5294161570637275,0.4295607688125671,0.6506342107144818,0.022417828725251523,"[-0.43444725114029303, -0.06478106181052556, 0.9677309308522336, 0.8004664272053159, 0.1117328619880833]",0.6554088562207313,30,-0.7796040668372223
sub-08,run-03,-0.11567297032625545,0.6353372001569613,0.5972355085424064,0.6806813545813526,0.22036486124160842,"[0.30502225992266174, 0.6293958362418896, -0.4234256231456264, -1.1862982238213147, 0.09694089917111248]",0.7728101374480062,30,-1.2840624319890228
sub-08,run-04,0.015984503182147523,0.18395247210861582,0.1401172093516604,0.2619391303553362,0.03528927563214077,"[0.18008077184225724, -0.28455023933093027, 0.22089203983362105, -0.07994580713250077, 0.043445750698290375]",0.3743223334930211,30,-0.1956103172884521
sub-08,run-05,-0.483492815706129,1.1733846710227436,0.6595730280356149,0.6052207492902145,0.06732175274994463,"[0.44768809317766256, 0.6864279887203399, -2.4340124368911695, 0.0863832024068909, -1.2039509259443686]",0.8121410148709487,30,-3.0499776197203947
sub-08,run-06,0.09097786228883657,0.7732300874255447,0.7292097961311418,0.614248632052172,0.05391468099915635,"[0.9161164465370012, 0.7018132564063442, -0.7144929527661452, -0.9618033544324802, 0.5132559156994628]",0.8539378174850566,30,-1.0355831906876198
sub-08,run-07,0.18412962477230083,0.1722232030840677,0.42837124633828927,0.5010102713500374,0.016249560023100528,"[0.032275050076080114, 0.316332574755961, -0.07218487727450129, 0.3667834338551009, 0.27744194244886344]",0.6545007611441637,30,-0.505085673110838
sub-08,run-08,-0.5249136640270938,1.1142005790538976,0.3309574437740703,0.4336931435783309,0.09293135000218121,"[0.6077756185778052, -2.577636917275598, -0.3911059271063315, 0.3061358241876436, -0.5697369185189889]",0.5752890089112344,30,-0.2220066781502616
sub-08,run-09,0.12993019940003298,0.24210273876148022,0.3970676604319079,0.476715331024939,0.04911197578498851,"[-0.018715072908642494, -0.26144188884426933, 0.2848040236811491, 0.42161674677994443, 0.22338718829198323]",0.6301330497854464,30,-0.48215799107195123
sub-08,run-10,0.1978321230625101,0.3371876199335143,0.4091243469034608,0.583443547625559,0.03345807720936367,"[0.45753947744561774, -0.08142537656110904, -0.06358373418297147, 0.7353262050510962, -0.058695956440083075]",0.6396282880732068,30,-0.2430650495715858
sub-08,run-11,-9.493297371796992,17.81491743172257,0.04950681690833736,0.18861309989672748,0.10384361314527724,"[-0.7092434121654749, -1.0721457280132949, -0.4631356612808841, -0.10442701714610769, -45.117535040379195]",0.2225012739476723,30,-7.69385300435152
sub-09,run-01,-0.288052639605868,0.6154677707132025,0.14613051184058568,0.31265044614544524,0.05912305838234807,"[0.16330992841493464, -0.02552920049857854, 0.17899381007783466, -1.472624515226308, -0.28441322079722275]",0.38227020789042115,40,-0.4780946166985197
sub-09,run-02,0.37552391681054187,0.38522129148095047,0.5630190502720451,0.5378175689460014,0.03884746423683512,"[0.6414314332285858, 0.4161880552285693, -0.2805150082551895, 0.25178973127456983, 0.848725372576174]",0.7503459537253765,40,-0.17739864556745624
sub-10,run-01,0.3827526789636072,0.2474389205177806,0.4254350604135114,0.45716038711303836,0.037432708834057096,"[0.5644795367300572, 0.4902041744039365, 0.5832797312148257, 0.3631141315146863, -0.08731417904546968]",0.652253831275456,40,-0.08049343857155841
sub-10,run-02,0.17185430582776812,0.40326938326163936,0.3078223531953752,0.5295299876644147,0.06506274125547121,"[-0.14778327613111597, -0.4633812674633351, 0.5376029788418184, 0.45827282514004875, 0.47456026875142443]",0.5548174052743615,40,-0.15371576258391978
sub-10,run-03,-0.01716692800927564,0.8066996056255813,0.7268969752320892,0.7910836314139867,0.0857924086675395,"[0.23429377804603801, -1.2685609979700176, -0.6116890030243474, 0.7807998881244973, 0.7793216947774516]",0.8525825327979041,40,-1.684893089061752
sub-10,run-04,0.2981259741551574,0.28333198991909014,0.38621561210364774,0.5712731222382679,0.051690520064960624,"[-0.19278227502229517, 0.21271157362129234, 0.5245208179188119, 0.61560161990495, 0.3305781343530281]",0.6214624784358648,40,-0.13524637643742476
sub-11,run-01,-0.5713107982389758,0.6167511676789184,0.12437598352017798,0.18225296677451336,0.026335956697357808,"[-0.12955549952559497, -0.6178276821796158, -1.5240757869913062, -0.8588598745235112, 0.2737648520251488]",0.35266979388682873,30,-0.7812063188734102
sub-11,run-02,-0.39925400123119914,0.4114684129636908,0.09938641642599577,0.15013203357443822,0.04051826952179526,"[0.043312864179960164, -0.3448496725065291, -0.6811365148916533, 0.015272865958124826, -1.0288695488958983]",0.31525611243240936,30,-0.7623018153872951
sub-11,run-03,-2.0173701180021504,4.294428172694583,0.7110707502843812,0.6953978633016126,0.19797121044184304,"[-0.621398463011172, -10.569711837754646, 0.35856342840450584, 0.21803530376107705, 0.5276609785894839]",0.8432501113456086,30,-0.7497998875711946
sub-11,run-04,-0.2337900629574047,0.2837967609159461,0.2876055042338236,0.351215142049353,0.06909910138857574,"[-0.3109626653953004, -0.28848235374899134, -0.3616933331995771, 0.3106161257748312, -0.5184280882179859]",0.5362886389192145,30,-0.5125185310350208
sub-11,run-05,-0.403550747632708,0.44956878535356637,0.05988370849628055,0.1547425074519332,0.05589546077390016,"[0.2974266279957567, -0.1147865340814489, -0.7162687616190411, -0.5087886675382476, -0.9753364029205591]",0.24471148010724897,30,-0.5517751105225114
sub-11,run-07,-0.701551431379394,1.7140525348557583,0.33721346434248445,0.5408893144478892,0.07114424657203189,"[0.12724167458673352, 0.6195119537115703, 0.5317212131919284, -3.9764718011669604, -0.8097601972202422]",0.5807008389373005,30,-0.8456176159477755
sub-12,run-01,0.3810549669054131,0.43966254794047466,0.6930713164967962,0.9362884497491409,0.09748108903785345,"[-0.3253889854252747, 0.7046097020888427, 0.7041570912774349, 0.0527706071776779, 0.7691264194083847]",0.8325090488978463,30,-0.05432082536055236
sub-12,run-02,-0.28626882497215866,0.7106213800642607,0.15417200217392235,0.28738980934107977,0.07400544330136385,"[0.2632915282415038, 0.1507892068193064, -1.6286225215325203, 0.1802943204060935, -0.39709665879517697]",0.3926474273109685,30,-0.2212608906118803
sub-12,run-03,-0.05172890339691742,0.24314037478570188,0.35836892113742425,0.5032971359360435,0.09324988142204664,"[-0.23169597807892628, -0.16887532732255406, -0.015711960908967093, -0.24835936142143877, 0.4059981107472991]",0.5986392245229377,30,-0.5029879742109834
sub-12,run-04,0.08289079876012957,0.29847345945310894,0.33673707772145123,0.511658074492659,0.029747358188382048,"[0.09499972643883492, 0.25468498451917776, 0.16173095018937922, -0.48151627131417163, 0.3845546039674276]",0.5802905114866614,30,-0.5028995250035383
sub-12,run-05,-1.0268427948930718,1.3166146628242457,0.19612510874956224,0.2899771695765932,0.04728450224373831,"[-1.1525105784906011, -3.397816016350675, -0.9804457687072514, 0.08412145042385133, 0.31243693865931743]",0.4428601458130569,30,-1.4759223422693737
sub-12,run-06,-1.8256265553684954,3.7857794633226995,0.17810055058686758,0.1947130956200709,0.06837269761378847,"[-0.18319945085718148, 0.09304269917245034, 0.29537490811906597, 0.05772963781935814, -9.39108057109617]",0.4220196092444844,30,-0.7105482456657723
sub-12,run-07,0.015695388586168833,0.21264282037382481,0.13557359371380584,0.2734577567576859,0.03577671380930905,"[0.12459392189534202, -0.1031332424771021, 0.14728139848437294, 0.251001483819159, -0.3412666187909277]",0.3682031962297528,30,-0.09194362055431415
sub-12,run-08,-0.2942675858330344,1.0249967565980063,0.32081073246957126,0.5003646444735604,0.062335650378651256,"[0.4098790579585959, -0.3416466442379551, 0.3102582456271503, -2.2654631485416443, 0.41563456002868104]",0.5664015646778982,30,-0.8394289868399275
sub-12,run-09,-0.46766301909962793,1.5275739906182,0.20737955853319767,0.38844204730811954,0.08220525478304778,"[0.3110326018806212, -0.07760278037060586, -3.488265890593901, 0.27092757552667623, 0.6455933980590702]",0.45538945808307574,30,-0.1994302084394723
sub-12,run-10,0.28952617106255196,0.439616594359223,0.5993617236596582,0.6957446768280023,0.04523815775571892,"[0.6608849026925367, 0.18189163885263204, 0.15702809392502548, 0.8526639994110435, -0.4048377795684781]",0.7741845540048307,30,-0.4783902694073351
sub-12,run-11,0.42422059894377784,0.50984882002043,0.6747505530511557,0.767728208267396,0.01500994669864259,"[0.7623006326614639, 0.6354617642144209, 0.7280929843547064, 0.5826452099561674, -0.5873975964678697]",0.8214320136512551,30,-0.8044478858479687
sub-12,run-12,-1.8442414333682589,3.5135285160359055,0.2669149865266258,0.5398179492733011,0.1100562756380276,"[0.04870419393916714, -0.2397692965832725, -0.2444763563630019, -8.865916489393284, 0.08025078155909682]",0.5166381582177468,30,-0.9635789482595613
sub-12,run-13,0.1537622056308186,0.2493613176335253,0.3331059955360486,0.5234757564933984,0.04584591580518139,"[-0.062425711636669545, 0.00746085131647245, 0.1624062350519926, 0.030613097895794583, 0.630756555526503]",0.5771533553017331,30,-0.11618378058159709
sub-12,run-14,-0.17399572307703684,1.0821469750581216,0.5262589013815808,0.6481359164393371,0.10435188105778417,"[0.3567379943055483, 0.777604776262178, -2.2640207216209403, -0.11008787751228022, 0.36978721318031005]",0.7254370416387498,30,-0.8715760297365293
sub-12,run-15,-0.3350694696982476,1.1327733580231343,0.30485372092256413,0.6033198482311667,0.06660599355169665,"[-2.5671055077172804, 0.03494215263444045, 0.41205311638373354, -0.019784535265589875, 0.46454742547345873]",0.5521356001224377,30,-0.2471114126361001
sub-12,run-16,-0.7113101855745129,1.124018006394978,0.19420692142098583,0.40384797466276456,0.0954680428853889,"[-2.9362423880036057, 0.006952834371332428, -0.05945892689235732, -0.4579564123379216, -0.10984603501001211]",0.4406891437521302,30,-0.9827625206320366
sub-12,run-17,-0.45994004323309134,1.0325985417249297,0.4412815405796934,0.6571187034241222,0.09129066870263836,"[0.6272425350076569, 0.7062442333506571, -0.6612701268688497, -2.0531381881404855, -0.9187786695144355]",0.6642902532626033,30,-1.1203415179372065
sub-13,run-01,-0.12325293991052069,0.24722509164395862,0.07518981159281946,0.1974034403665131,0.06319697200744614,"[0.24162664651154997, 0.002951243978388196, -0.24382969882700278, -0.11698602432564176, -0.5000268668898971]",0.27420760673770445,40,-0.08344978774186758
sub-13,run-02,-0.2076452948632534,0.3055251702870695,0.3358135224508473,0.4848627673563633,0.1449438512318184,"[-0.4508323263071323, -0.6176533696593869, 0.2642743702123058, -0.13010397959860365, -0.10391116896344998]",0.5794941953556112,40,-0.25387849947206464
sub-13,run-03,-0.36908136139966957,0.24728187127715995,0.008351243675882247,0.08851800653264678,0.06920717399271102,"[-0.10760798526554316, -0.7639928431143217, -0.11825500423058433, -0.35157065716852975, -0.5039803172193689]",0.09138513925076662,40,-0.4588763377987963
sub-14,run-01,0.026543364885219932,0.6333260297031548,0.4454020089020648,0.6264873601711105,0.10123221662097515,"[0.5223127744282106, 0.3156665749212074, -0.09129460104294829, 0.5414743516454021, -1.1554422755257723]",0.6673844535963246,40,-0.42703519954497315
sub-14,run-02,-0.1662183824067996,0.38930637181822497,0.2597979729243999,0.4380574953070882,0.07816066608050919,"[-0.2049881661659072, -0.374594189425727, 0.22952876405403877, -0.762638240296164, 0.2815999197997616]",0.5097038090150006,40,-0.239430826567593
sub-14,run-03,0.18366954839385635,0.32802383603218954,0.4698089705635603,0.6959022158400202,0.06384549699192232,"[0.29874610554404357, 0.544075541874216, -0.3270553678255139, 0.4595562328244984, -0.0569747704479624]",0.6854261233448581,40,-0.4348154251247399
sub-14,run-04,0.4151290399595034,0.2835818139536358,0.544973302129862,0.6801180277357478,0.029218168934498273,"[0.8919330758127325, 0.3221054433031687, 0.130461234943967, 0.16538489663328937, 0.5657605491043591]",0.7382230707109212,40,-0.2630036236964593
sub-14,run-05,0.2553305047456719,0.39881058923831736,0.5736359445486434,0.6129522385273664,0.061277888582979154,"[0.00650129383064324, 0.3881605432958617, 0.790378273285043, 0.45909342972509193, -0.36748101640828]",0.757387578818562,40,-0.0148383112063331
sub-14,run-06,0.07717413828612138,0.580333021345921,0.3338956122466472,0.506085429597411,0.08985152632758132,"[0.5959861517066982, 0.4985169532254462, -0.6966875018421024, 0.5528422965989592, -0.5647872082583942]",0.5778370118352121,40,-0.054178671131347535
sub-14,run-07,0.0750474383098398,0.5726345480488652,0.24738411054769593,0.5390695922228734,0.056506996712279614,"[0.004988237168781939, 0.7010172850560403, 0.3494406734643535, 0.3013045611240165, -0.9815135652639935]",0.49737723163379344,40,-0.1897828961180017
sub-14,run-08,0.16035964558083188,0.36925914127859755,0.45351468100801906,0.5229830659426982,0.026300294177257284,"[-0.24093961632244265, -0.16674525982220367, 0.7935976248771082, 0.27199041812606883, 0.14389506104562877]",0.6734349864745809,40,-0.0997397336447218
sub-15,run-01,-0.32208717587129515,0.8766697473751697,0.1773867686617634,0.24817721307680068,0.04188567310438149,"[0.11250398494054825, -0.11117882072015717, 0.08129805148188574, -2.0499825325808056, 0.35692343752205313]",0.4211730863454637,30,-0.44780351444054867
sub-15,run-02,-0.8154683908955054,1.7613267690040142,0.23425788986727358,0.3839123371607404,0.08761399628271853,"[0.06645848817236855, -0.9807792376597959, 0.48807803176969256, 0.5160818419159264, -4.167181078675719]",0.4840019523382869,30,-1.4115773725493679
sub-15,run-03,-0.7025300021652666,1.7098502702852572,0.15534547216992123,0.26294487269416184,0.10999603608223973,"[0.1873047541953019, -4.0805899110922335, 0.581704829777824, -0.24334527983467824, 0.04227559612745291]",0.3941388995898793,30,-0.5541556585308631
sub-15,run-04,-0.09248495640701437,0.6086446527931515,0.5423502388645374,0.47509602493202135,0.06364155201852512,"[0.15604758920885764, -1.266062032947553, 0.2840578885520083, -0.06417965842686746, 0.42771143157848246]",0.7364443216323535,30,-0.7503535344033435
sub-15,run-05,-0.27263062799649,0.9202233708090892,0.44926421015012863,0.4926366321952479,0.07617178150362763,"[-1.85692015025282, 0.7690045929723213, 0.09732125036538164, -0.6798888680622037, 0.3073300349948709]",0.6702717435116364,30,-0.6580122897975322
sub-15,run-06,-0.026857720598285572,0.6965114617503055,0.4870493713253521,0.5036930002002743,0.054693248740591144,"[-1.274884904776974, 0.6297289264806435, -0.12125158194132246, 0.6265981976852097, 0.005520759561015276]",0.6978892256836695,30,-0.32709766539515567
sub-15,run-07,-0.23406334601622159,0.5205402875690619,0.1734641526777938,0.21387230717881955,0.051880907538126714,"[0.23659343710944747, -0.24817105353992752, -1.2264898713830776, 0.08184094549290621, -0.014090187760456674]",0.41649027921164483,30,-0.39836619726661676
sub-15,run-08,0.381028646331372,0.15542410871751247,0.4560497947223323,0.48742377475973286,0.04892847027003015,"[0.6028419267758399, 0.248424505672306, 0.1676809369991561, 0.46279362923700895, 0.4234022329725494]",0.6753145894487491,30,-0.06033767497687596
sub-15,run-09,-1.2499055924647806,2.263058996446583,0.4248215100499152,0.421060448508067,0.07715347034768869,"[0.8013790981978881, -0.4300952011320913, 0.5619819120269036, -5.391288947124964, -1.7915048242916396]",0.6517833306014471,30,-1.7349424962655302
sub-15,run-10,0.07583215956099225,0.38307335267620785,0.37623230716174005,0.40120589375226656,0.05295400665696094,"[0.11352584433024737, -0.5229420341388207, 0.09231624946246941, 0.012563487730637646, 0.6836972504204275]",0.6133777850246454,30,-0.2111066422427034
sub-15,run-11,-0.14881206403756436,0.506115181691737,0.17340425180546126,0.23514331670982166,0.04894015841478973,"[0.31784025325892384, 0.07179850348707306, -0.5630720304220422, 0.34929378109312503, -0.9199208276049016]",0.4164183615133479,30,-0.09812856941991994
sub-15,run-12,-0.07669407635303105,0.6881165638174759,0.2410842937247184,0.3374224009182209,0.04148753263907045,"[0.3016368479575946, 0.260261331533302, -0.011838927807707345, -1.4160625141105236, 0.48253288066217914]",0.49100335408703527,30,-0.4473249482718156
sub-15,run-13,-0.6063827157983204,0.9808709364263642,0.2202584222595687,0.32120190358795203,0.07694177554016228,"[0.2261536740220348, 0.41306393032301214, -2.3269193375007955, -0.9058422256599055, -0.43836962017594816]",0.4693169741864963,30,-0.5532501583214089
sub-15,run-14,-0.1287527706686608,0.3665124986016494,0.16723708521284553,0.3720118134384634,0.0531559633488024,"[-0.2585911308089517, 0.170638358399253, 0.30184679374324774, -0.7447851160637942, -0.1128727586130589]",0.40894631091727096,37,-0.3490372847989409
sub-15,run-15,0.06584169015905048,0.3275128932178752,0.41112579001132077,0.48258904297819233,0.04664983363350075,"[0.28682559286125353, -0.022914323892155863, 0.410058156356391, -0.5242521780851903, 0.17949120355495407]",0.641190915415464,30,-0.5643206111378328
sub-15,run-16,-0.633847800232448,0.6779284670053611,0.04823347171492798,0.19649454054663815,0.06311948866038694,"[-0.6558085658431994, -1.9130066088616045, -0.1550969532037576, -0.43929441742510256, -0.006032455828576033]",0.21962120051335657,33,-0.7834591515623444
sub-16,run-01,0.11061608782483515,0.4276657294585335,0.25297229368857765,0.5272591393769865,0.06185532302277782,"[-0.11951483987029832, 0.6000546734938961, 0.08309539376532471, -0.5504193576708152, 0.5398645694060684]",0.5029635112894149,34,-0.8101264249804323
sub-16,run-02,-0.8154649448553023,0.6319487460247675,0.05878162209803495,0.12667817128743206,0.07067144936366052,"[-0.20081118575165813, -1.0875891329422056, -1.235268178253767, -1.6031830333171393, 0.04952680598825787]",0.24244921550303025,34,-0.7789962325772479
sub-16,run-03,-0.022744881815551943,0.407940029151342,0.15638083586387064,0.21482263385434552,0.03588715611741276,"[0.06284364715809976, 0.15614869224502415, -0.0913706899508393, -0.7406962885545252, 0.49935023002448087]",0.39545016862288807,36,-0.2111481201226261
sub-16,run-04,0.1510645540485169,0.3657414450001282,0.40935456171021933,0.4769042640030999,0.06297638201117785,"[-0.3438875901128382, 0.15710403188415978, -0.1624406894290853, 0.5946830242559877, 0.5098639936443605]",0.6398082226028505,36,-0.189204326194277
sub-16,run-05,-0.3528422442965268,0.8101237355409838,0.16880205059674291,0.3084505231648065,0.14154061757666617,"[-1.9625675543213692, 0.20555102631293132, 0.06383401596801908, -0.0771714739509628, 0.006142764508747733]",0.410855267213094,34,-0.0368441224720766
sub-16,run-06,0.08589171113186145,0.6567571467512805,0.5331553817930452,0.6973306707938405,0.13616044460732954,"[0.5527937146286798, -1.0452254128723188, 0.7565651415117417, -0.24091325784097117, 0.4062383702321758]",0.7301748980847295,35,-0.2441469341212798
sub-16,run-07,0.11936622091460287,0.21903676292347632,0.372797034639479,0.4165582514448635,0.06612986816166887,"[0.43942913194478295, 0.18440411880277074, 0.02598693415142017, -0.22891107597525862, 0.1759219956492991]",0.6105710725537846,36,-0.05821814117840409
sub-16,run-08,-0.053966649030371475,0.4499689601885525,0.2623006542817732,0.3034450297441286,0.047680569270639926,"[0.5037935333560324, -0.26940078704383996, 0.4726423347956047, -0.4860918003519574, -0.49077652590769705]",0.5121529598486892,34,-0.28368012901242884
sub-17,run-01,0.533624880378802,0.22203250242295486,0.643455583888959,0.6369079301632328,0.021221676483712964,"[0.7988992677676982, 0.16333040046739833, 0.6796467711162186, 0.6048864242985139, 0.42136153824418054]",0.8021568324766418,40,-0.2926282638185814
sub-17,run-02,-0.6821618917220769,1.5118822729020673,0.30649526352164125,0.3409833327091717,0.1209264416394572,"[0.13122383064307197, 0.23300378298434643, 0.14512836575413846, -3.6891349215615, -0.23103051643044115]",0.5536201437101447,40,-0.1713550693417288
sub-17,run-03,0.05562717570016806,0.3633046272018089,0.24018700428929873,0.3561823659506941,0.06638710702037075,"[-0.6049499336384243, 0.33572984056810207, 0.24475529639183868, 0.36467264909556973, -0.06207197391624586]",0.49008877184577315,40,-0.21288144574495407
sub-17,run-04,0.3905684867164559,0.22315870211697164,0.41766534803181377,0.48827415792661616,0.01127020977708274,"[0.17407566890026993, 0.1696138651401915, 0.2922170553373762, 0.6653862917229076, 0.6515495524815339]",0.6462703366485374,40,-0.06367417160403707
sub-17,run-05,-0.739350712522169,2.4998384295871428,0.4321562616180661,0.5714580043573784,0.06257926815099746,"[0.6884197921675543, 0.6831025559916286, 0.09833049193610699, -5.7203422186910755, 0.5537358159849404]",0.6573859304990229,40,-0.2883339883242713
sub-17,run-06,0.16760445151224776,0.3794790335978091,0.285989736311978,0.4939992033389573,0.0536557697812125,"[-0.24993546249833787, 0.7128650932645713, -0.10444750983999107, -0.04653825787312105, 0.5260783945081176]",0.5347800821945204,40,-0.15312822675555604
